Title,推噓數,Author,Url,Date
[標的] 日東紡與南亞(1303)合作,88,Hamchen,https://www.ptt.cc/bbs/Stock/M.1764319566.A.1E0.html,11/28
[新聞] 中鋼止血有感！連虧7個月 但虧損從9.8億,53,burlroof,https://www.ptt.cc/bbs/Stock/M.1764320331.A.DF2.html,11/28
[新聞] 主計總處上修今年經濟成長率至7.37%,爆,DrowningPool,https://www.ptt.cc/bbs/Stock/M.1764322401.A.022.html,11/28
[情報] 3363 上詮 達注意標準 10月自結 -0.13,12,q1a1,https://www.ptt.cc/bbs/Stock/M.1764324964.A.9EB.html,11/28
[情報] 3081 聯亞 達注意標準 10月自結 0.60,27,q1a1,https://www.ptt.cc/bbs/Stock/M.1764325134.A.033.html,11/28
[情報] 2323 中環 賣威剛、群聯、順達，買光聖,26,q1a1,https://www.ptt.cc/bbs/Stock/M.1764329962.A.234.html,11/28
[情報] 2545 皇翔 賣台積電300張 約賺1053萬,10,q1a1,https://www.ptt.cc/bbs/Stock/M.1764330137.A.F0A.html,11/28
[情報] 1722 台肥 法人董事代表人異動,63,AoyamaNanami,https://www.ptt.cc/bbs/Stock/M.1764330186.A.D29.html,11/28
Re: [新聞] 主計總處上修今年經濟成長率至7.37%,16,yousking,https://www.ptt.cc/bbs/Stock/M.1764331453.A.877.html,11/28
Re: [新聞] 主計總處上修今年經濟成長率至7.37%,7,onekoni,https://www.ptt.cc/bbs/Stock/M.1764331868.A.F03.html,11/28
[新聞] 台新新光金下修前十月獲利至287億元,65,wefddd,https://www.ptt.cc/bbs/Stock/M.1764289944.A.4E9.html,11/28
Re: [請益] 俄羅斯的經濟真的還可以撐下去?,22,xross,https://www.ptt.cc/bbs/Stock/M.1764290332.A.FC0.html,11/28
[新聞] 晶華潘思亮這樣談國旅價格 肯定政策開放,0,brbear,https://www.ptt.cc/bbs/Stock/M.1764293525.A.B89.html,11/28
Re: [新聞] AI版圖將洗牌？Meta傳洽購Google AI晶片TPU,69,winall,https://www.ptt.cc/bbs/Stock/M.1764293732.A.E4A.html,11/28
[新聞] 台船：海鯤軍艦完成第四次海測 準備搶無,39,cowardlyman,https://www.ptt.cc/bbs/Stock/M.1764294684.A.FA4.html,11/28
[請益] 有防火建材、消防設備概念股嗎？,48,lulu1305174,https://www.ptt.cc/bbs/Stock/M.1764295595.A.504.html,11/28
[新聞] 輝達落腳 北士科規劃ㄈ字型輕軌,68,diefishfish,https://www.ptt.cc/bbs/Stock/M.1764299469.A.EA6.html,11/28
Re: [請益] 若2027戰爭論為真，大家還敢抱股睡覺嗎,25,zuvio,https://www.ptt.cc/bbs/Stock/M.1764299665.A.843.html,11/28
[新聞] 2026年產能售罄！CSP提前掀起記憶體兩年長約,63,IzumiKonata,https://www.ptt.cc/bbs/Stock/M.1764299894.A.581.html,11/28
Re: [新聞] 輝達落腳 北士科規劃ㄈ字型輕軌,4,ssshleo,https://www.ptt.cc/bbs/Stock/M.1764304513.A.EDD.html,11/28
[新聞] 蘋果面臨380億美元罰款風險 槓上印度反,30,pmes9866,https://www.ptt.cc/bbs/Stock/M.1764307782.A.167.html,11/28
[新聞] 台積電嘉義廠明年起投入量產 未來將擴建,10,peterch,https://www.ptt.cc/bbs/Stock/M.1764308869.A.1DE.html,11/28
[請益] 今天收月k，有沒有發現收盤月kd……,10,zxcvb71,https://www.ptt.cc/bbs/Stock/M.1764309045.A.09D.html,11/28
[閒聊] 2025/11/28 盤後閒聊,54,laptic,https://www.ptt.cc/bbs/Stock/M.1764309602.A.962.html,11/28
"[新聞] 馬到成功 台股上看35,000點",50,rz2x,https://www.ptt.cc/bbs/Stock/M.1764310450.A.5FA.html,11/28
Re: [新聞] AI真會重演.com泡沫？那場從1995一路燒,62,zzahoward,https://www.ptt.cc/bbs/Stock/M.1764310858.A.510.html,11/28
[新聞] 焦點股》聯發科：Google訂單大增1倍！ 美,64,afflic,https://www.ptt.cc/bbs/Stock/M.1764311579.A.812.html,11/28
Re: [心得] 山椒魚：補充一下本週離場說,48,onekoni,https://www.ptt.cc/bbs/Stock/M.1764312283.A.A6D.html,11/28
[情報] 1128 上市投信買賣超排行,26,paidzou,https://www.ptt.cc/bbs/Stock/M.1764312442.A.DF0.html,11/28
Re: [新聞] AI真會重演.com泡沫？那場從1995一路燒,11,joshddd,https://www.ptt.cc/bbs/Stock/M.1764312469.A.309.html,11/28
[新聞] 神達總座估明年成長沒有問題產能持續擴大,14,akennyg0211,https://www.ptt.cc/bbs/Stock/M.1764242305.A.254.html,11/27
[新聞] 以便使用輝達晶片？傳大陸網企巨頭在海外,10,ohfly,https://www.ptt.cc/bbs/Stock/M.1764244772.A.9FF.html,11/27
Re: [請益] 今年績效超過60%的人多嗎?,24,peter98,https://www.ptt.cc/bbs/Stock/M.1764245277.A.707.html,11/27
[情報] 1127違約交割 南亞科,65,DrowningPool,https://www.ptt.cc/bbs/Stock/M.1764245647.A.19A.html,11/27
[情報] 114年11月27日信用交易統計,44,steward135,https://www.ptt.cc/bbs/Stock/M.1764249882.A.F44.html,11/27
[新聞] 美國今年奪下近九成半導體投資！製造版,0,anti87,https://www.ptt.cc/bbs/Stock/M.1764250247.A.1D3.html,11/27
[情報] 1127 上市櫃外資投信買超金額排行,3,steveisaman,https://www.ptt.cc/bbs/Stock/M.1764250570.A.189.html,11/27
[情報] 1127 上市櫃股票週轉率排行,0,steveisaman,https://www.ptt.cc/bbs/Stock/M.1764251034.A.D26.html,11/27
[新聞] 台積電提告羅唯仁 外媒揭殘酷難題：能拿,45,anti87,https://www.ptt.cc/bbs/Stock/M.1764251047.A.FFD.html,11/27
[新聞] 檢調偵辦國安法等案件 羅唯仁早已出境赴,55,diefishfish,https://www.ptt.cc/bbs/Stock/M.1764252509.A.9E8.html,11/27
[請益] 美股融資已經來到相對高位,56,komeko,https://www.ptt.cc/bbs/Stock/M.1764252559.A.867.html,11/27
[新聞] 投資人注意！美股今感恩節休市 週五提前3,16,yipi1357,https://www.ptt.cc/bbs/Stock/M.1764254244.A.8F2.html,11/27
[新聞] 90％晶片投資奔向美國 外媒認證台積電是,21,humbler,https://www.ptt.cc/bbs/Stock/M.1764256387.A.31F.html,11/27
[新聞] 史上首次公債殖利率倒掛！中國陷入「日本,5,Su22,https://www.ptt.cc/bbs/Stock/M.1764257081.A.A4F.html,11/27
Re: [新聞] 檢調偵辦國安法等案件 羅唯仁早已出境赴,11,zrct5566,https://www.ptt.cc/bbs/Stock/M.1764276251.A.CEB.html,11/28
[標的] 2330 台積電 外資年底休假多,9,afflic,https://www.ptt.cc/bbs/Stock/M.1764279951.A.BE8.html,11/28
[閒聊] 2025/11/28 盤中閒聊,91,laptic,https://www.ptt.cc/bbs/Stock/M.1764289802.A.282.html,11/28
[新聞] 目標價下修至1260元！「IC設計龍頭」營,60,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1764215025.A.A3F.html,11/27
Re: [請益] 大型股會變成未來的趨勢嗎？,12,xross,https://www.ptt.cc/bbs/Stock/M.1764216640.A.4EE.html,11/27
[新聞] 鴻海電動車掛上三菱廠徽　台製電動車首站外銷澳洲,55,addy7533967,https://www.ptt.cc/bbs/Stock/M.1764216897.A.193.html,11/27
Re: [新聞] 鴻海電動車掛上三菱廠徽　台製電動車首站外銷澳洲,13,H2,https://www.ptt.cc/bbs/Stock/M.1764221653.A.C7B.html,11/27
Re: [新聞] 羅唯仁跳槽挨告 陳立武再回應：全力支持,43,XFight,https://www.ptt.cc/bbs/Stock/M.1764222319.A.F7E.html,11/27
[閒聊] 2025/11/27 盤後閒聊,40,laptic,https://www.ptt.cc/bbs/Stock/M.1764223202.A.F51.html,11/27
[請益] 若2027戰爭論為真，大家還敢抱股睡覺嗎,85,stu60001,https://www.ptt.cc/bbs/Stock/M.1764225643.A.C31.html,11/27
[新聞] 房市冷雙北房價難跌？愛山林祝文宇：底,8,burlroof,https://www.ptt.cc/bbs/Stock/M.1764225755.A.647.html,11/27
[情報] 1127 上市投信買賣超排行,37,paidzou,https://www.ptt.cc/bbs/Stock/M.1764225966.A.0AB.html,11/27
[情報] 114年11月27日 三大法人買賣金額統計表,爆,coconing,https://www.ptt.cc/bbs/Stock/M.1764227279.A.676.html,11/27
"[新聞] Google Gemini 3引領AI革新,皮查伊:團隊",50,utn875,https://www.ptt.cc/bbs/Stock/M.1764230454.A.833.html,11/27
[情報] 1127 上市外資買賣超排行,69,paidzou,https://www.ptt.cc/bbs/Stock/M.1764230779.A.896.html,11/27
[情報] 2025年10月份景氣燈號 黃紅燈 (35分),39,q1a1,https://www.ptt.cc/bbs/Stock/M.1764232395.A.D33.html,11/27
Re: [標的] 7769.TW 鴻勁 COWOS多,11,LBJshit,https://www.ptt.cc/bbs/Stock/M.1764232622.A.965.html,11/27
[新聞] 為何一票人All in 0050？網曝1關鍵：輕鬆,61,a24364803,https://www.ptt.cc/bbs/Stock/M.1764233231.A.7C3.html,11/27
[新聞] 小摩:Fed若加速降息 標普明年有望攻上800,25,xephon,https://www.ptt.cc/bbs/Stock/M.1764233741.A.C51.html,11/27
[新聞] 黃仁勳快閃來台　民眾直擊花娘小館員工餐,88,DrowningPool,https://www.ptt.cc/bbs/Stock/M.1764236253.A.01A.html,11/27
[新聞] 三星研發新型 NAND 快閃記憶體技術，功,48,madeinheaven,https://www.ptt.cc/bbs/Stock/M.1764237407.A.2E5.html,11/27
[新聞] 台積電Q3分紅獎金出爐！工程師年薪直奔50,89,nisi0773,https://www.ptt.cc/bbs/Stock/M.1764239648.A.C0D.html,11/27
[新聞] 突圍美國封鎖：中國科技巨頭前往東南亞,20,doozia,https://www.ptt.cc/bbs/Stock/M.1764241014.A.995.html,11/27
[情報] 114年11月26日信用交易統計,48,steward135,https://www.ptt.cc/bbs/Stock/M.1764162823.A.F84.html,11/26
[新聞] 路透揭台美協議！台助訓半導體勞工換降,79,anti87,https://www.ptt.cc/bbs/Stock/M.1764164565.A.F7C.html,11/26
[新聞] 神達搶攻千億美元商機與印度公司簽約,19,akennyg0211,https://www.ptt.cc/bbs/Stock/M.1764170052.A.3E2.html,11/26
[情報] 1126 上市櫃外資投信買超金額排行,5,steveisaman,https://www.ptt.cc/bbs/Stock/M.1764170827.A.DC9.html,11/26
[新聞] 中國經濟突遭「多重打擊」 專家揭真正兇,27,Su22,https://www.ptt.cc/bbs/Stock/M.1764172210.A.2F7.html,11/26
[情報] 1126 上市櫃股票週轉率排行,0,steveisaman,https://www.ptt.cc/bbs/Stock/M.1764172324.A.D9F.html,11/26
[新聞] 全球圍堵陸跨境電商又一例 德國今起統一,46,Su22,https://www.ptt.cc/bbs/Stock/M.1764172831.A.C6B.html,11/27
[請益] 大型股會變成未來的趨勢嗎？,55,Xration,https://www.ptt.cc/bbs/Stock/M.1764174698.A.AC9.html,11/27
[新聞] 台積電美國子公司Q3獲利跳水99%　傳9月,33,mongi,https://www.ptt.cc/bbs/Stock/M.1764175304.A.A78.html,11/27
Re: [請益] 請教正2的長期持有,爆,sheenscott,https://www.ptt.cc/bbs/Stock/M.1764186720.A.311.html,11/27
[閒聊] 2025/11/27 盤中閒聊,96,laptic,https://www.ptt.cc/bbs/Stock/M.1764203407.A.DEE.html,11/27
[新聞] 傳中國瑞幸咖啡登台　經濟部：必要時將,爆,a5687920,https://www.ptt.cc/bbs/Stock/M.1764203439.A.240.html,11/27
[標的] 4967十銓十美多,16,Khaled,https://www.ptt.cc/bbs/Stock/M.1764205266.A.02A.html,11/27
[新聞] 羅唯仁跳槽挨告 陳立武再回應：全力支持,爆,Erechtheus,https://www.ptt.cc/bbs/Stock/M.1764206512.A.B76.html,11/27
Re: [標的] 7769.TW 鴻勁 COWOS多,10,liliumeow,https://www.ptt.cc/bbs/Stock/M.1764206992.A.E5A.html,11/27
[新聞] 美國宣布：將部分對華關稅豁免期延長至明年11月,爆,zzahoward,https://www.ptt.cc/bbs/Stock/M.1764209927.A.111.html,11/27
Re: [請益] 房貸利率變2.6%…該考慮質押嗎？,4,adchen,https://www.ptt.cc/bbs/Stock/M.1764211019.A.442.html,11/27
[請益] IB買美股要怎樣才能槓桿開爆,30,david0426,https://www.ptt.cc/bbs/Stock/M.1764212615.A.8BA.html,11/27
Re: [請益] 房貸利率變2.6%…該考慮質押嗎？,5,scott0118,https://www.ptt.cc/bbs/Stock/M.1764213288.A.F20.html,11/27
[新聞] 國建法說會／副總林清樑：今年是房價谷底,33,ChanHoPark,https://www.ptt.cc/bbs/Stock/M.1764215013.A.0E1.html,11/27
[情報] 114年11月26日 三大法人買賣金額統計表,93,coconing,https://www.ptt.cc/bbs/Stock/M.1764141516.A.C2B.html,11/26
"[新聞] 翻車！南亞科爆2,646萬元違約交割 股價遭",64,burlroof,https://www.ptt.cc/bbs/Stock/M.1764141521.A.931.html,11/26
[新聞] iPhone 17 熱賣！蘋果將在 2025 年超車三,67,win8719,https://www.ptt.cc/bbs/Stock/M.1764142192.A.CBF.html,11/26
Re: [請益] 用債券配息cover房貸是否更可行,9,kuosos520,https://www.ptt.cc/bbs/Stock/M.1764143886.A.60E.html,11/26
[情報] 1126 上市外資買賣超排行,爆,paidzou,https://www.ptt.cc/bbs/Stock/M.1764144235.A.08B.html,11/26
[創作]  聯發科 x 讓子彈飛 梗圖,25,ucram4ni,https://www.ptt.cc/bbs/Stock/M.1764145090.A.4E1.html,11/26
[新聞] 面板漲什麼？美國啟動337調查鎖定中國面,25,a5687920,https://www.ptt.cc/bbs/Stock/M.1764146086.A.AD5.html,11/26
Re: [請益] 用債券配息cover房貸是否更可行,1,YU0121,https://www.ptt.cc/bbs/Stock/M.1764146167.A.0C0.html,11/26
"[情報] 4420 光明 賣聯發科70張賺4,804,218元",9,q1a1,https://www.ptt.cc/bbs/Stock/M.1764148062.A.D01.html,11/26
[情報] 1623 大東電 初上市現增發股 暫定價188元,7,q1a1,https://www.ptt.cc/bbs/Stock/M.1764148345.A.549.html,11/26
Re: [標的] 2454 聯發科天有異象委屈多,16,jpeter,https://www.ptt.cc/bbs/Stock/M.1764151318.A.525.html,11/26
"[情報] 2323 中環 賣鴻海1,450張 賺2,908,395元",21,q1a1,https://www.ptt.cc/bbs/Stock/M.1764151636.A.33D.html,11/26
[新聞] 鴻華先進買納智捷，裕隆股價上漲反成利,20,brbear,https://www.ptt.cc/bbs/Stock/M.1764152376.A.6D2.html,11/26
[新聞] 包含台積電！美台貿易談判　傳要台灣增加,74,qazxc1156892,https://www.ptt.cc/bbs/Stock/M.1764154750.A.461.html,11/26
[請益] 外幣ETF配息@台幣升值時 ?,17,CKSHAZNA,https://www.ptt.cc/bbs/Stock/M.1764155684.A.4BA.html,11/26
[新聞] 鴻海與美國威州簽訂四年獎勵計畫　創造,49,qazxc1156892,https://www.ptt.cc/bbs/Stock/M.1764157070.A.E2D.html,11/26
[請益] 房貸利率變2.6%…該考慮質押嗎？,56,attempt,https://www.ptt.cc/bbs/Stock/M.1764158087.A.C2E.html,11/26
Re: [新聞] 力積電基本面優異 營運加速點火熱到明年,12,gametheory,https://www.ptt.cc/bbs/Stock/M.1764159903.A.F99.html,11/26
[新聞] 大利多！賴清德喊1.25兆元追加國防預算,0,anti87,https://www.ptt.cc/bbs/Stock/M.1764160408.A.0DF.html,11/26
[情報] 1126 違約交割,6,leafff,https://www.ptt.cc/bbs/Stock/M.1764161327.A.312.html,11/26
Re: [新聞] 輝達帝國恐被谷歌打垮？Gemini 3太強引,21,mamorui,https://www.ptt.cc/bbs/Stock/M.1764120962.A.503.html,11/26
Re: [標的] 2454 聯發科天有異象委屈多,41,obrag,https://www.ptt.cc/bbs/Stock/M.1764121105.A.317.html,11/26
[新聞] 美國ITC啓動337調查 涉及多家中國液晶器,23,GivemeApen,https://www.ptt.cc/bbs/Stock/M.1764121954.A.B2B.html,11/26
[新聞] 威剛：有錢也買不到記憶體，明年 DRAM、N,51,sayforever69,https://www.ptt.cc/bbs/Stock/M.1764123421.A.C39.html,11/26
[心得] 金融股要贏0050很難,51,humbler,https://www.ptt.cc/bbs/Stock/M.1764125274.A.52E.html,11/26
[新聞] 「小台積電」富邦0052恢復交易第一天！,15,arrouzai,https://www.ptt.cc/bbs/Stock/M.1764126250.A.37A.html,11/26
[新聞] 無人機500億採購案到！雷虎戰起來帶頭飛,21,xephon,https://www.ptt.cc/bbs/Stock/M.1764126672.A.9A4.html,11/26
[新聞] 賴清德宣布軍購「關稅結果近了」？ 卓揆,59,a5687920,https://www.ptt.cc/bbs/Stock/M.1764127045.A.77E.html,11/26
Re: [標的] 2231 為升 中長期多,27,informatics,https://www.ptt.cc/bbs/Stock/M.1764129179.A.A49.html,11/26
[新聞] 總統賴清德拋1.25兆國防大單！軍工股全,40,brbear,https://www.ptt.cc/bbs/Stock/M.1764130737.A.021.html,11/26
[新聞] 主流行情仍是記憶體！大摩：供應全線告,爆,IzumiKonata,https://www.ptt.cc/bbs/Stock/M.1764131009.A.122.html,11/26
[請益] 用債券配息cover房貸是否更可行,74,ransan,https://www.ptt.cc/bbs/Stock/M.1764131947.A.1CD.html,11/26
Re: [標的] 2408南亞科，反彈弱，空,37,yousking,https://www.ptt.cc/bbs/Stock/M.1764134926.A.13B.html,11/26
Re: [新聞] AI霸主不保？輝達火速回應：樂見Google,59,mamorui,https://www.ptt.cc/bbs/Stock/M.1764136219.A.5B5.html,11/26
[新聞] 中鋼喊最壞時間已過！搭無人機挑戰月線,71,Lime5566,https://www.ptt.cc/bbs/Stock/M.1764136721.A.732.html,11/26
[閒聊] 2025/11/26 盤後閒聊,40,laptic,https://www.ptt.cc/bbs/Stock/M.1764136802.A.1D6.html,11/26
[新聞] 獨家／星巴克殺手進軍台灣！「瑞幸咖啡」,98,ChanHoPark,https://www.ptt.cc/bbs/Stock/M.1764137374.A.79C.html,11/26
Re: [請益] 用債券配息cover房貸是否更可行,12,timmer,https://www.ptt.cc/bbs/Stock/M.1764138169.A.20C.html,11/26
Re: [新聞] 台新新光投信合併 拚兆元資產規模,18,sy20168,https://www.ptt.cc/bbs/Stock/M.1764138449.A.969.html,11/26
[情報] 1126 上市投信買賣超排行,51,paidzou,https://www.ptt.cc/bbs/Stock/M.1764139716.A.643.html,11/26
[請益] 美股etf不能盯盤，買單該怎麼定價,32,dofu1943,https://www.ptt.cc/bbs/Stock/M.1764079831.A.3E5.html,11/25
Re: [標的] 2330 台積電 無腦空,X1,icrose,https://www.ptt.cc/bbs/Stock/M.1764082587.A.3C0.html,11/25
[標的] 00708L黃金多多,20,as23305747,https://www.ptt.cc/bbs/Stock/M.1764084300.A.836.html,11/25
Re: [標的] 2211 長榮鋼 韭菜投信多,14,rz2x,https://www.ptt.cc/bbs/Stock/M.1764085530.A.C15.html,11/25
[新聞] 禁評？陸經濟學家質疑政府 相繼丟工作,8,Su22,https://www.ptt.cc/bbs/Stock/M.1764086167.A.7E4.html,11/25
[標的] 美股goog 動態檢視多,35,enixsquare,https://www.ptt.cc/bbs/Stock/M.1764086733.A.F2A.html,11/26
[新聞] 傳台積電2奈米報價比預期便宜？蘋果等大,36,icedog122,https://www.ptt.cc/bbs/Stock/M.1764088303.A.0FF.html,11/26
Re: [新聞] 輝達帝國恐被谷歌打垮？Gemini 3太強引,57,waitrop,https://www.ptt.cc/bbs/Stock/M.1764097271.A.91E.html,11/26
Re: [請益] 請教正2的長期持有,99,sheenscott,https://www.ptt.cc/bbs/Stock/M.1764098891.A.C95.html,11/26
Re: [新聞] 輝達帝國恐被谷歌打垮？Gemini 3太強引,4,ifitisnot,https://www.ptt.cc/bbs/Stock/M.1764110395.A.22A.html,11/26
Re: [新聞] 輝達帝國恐被谷歌打垮？Gemini 3太強引,20,lee198218,https://www.ptt.cc/bbs/Stock/M.1764112254.A.082.html,11/26
Re: [新聞] 台積電正式提告羅唯仁 公司完整聲明,12,Fujima,https://www.ptt.cc/bbs/Stock/M.1764114752.A.587.html,11/26
[新聞] 改寫 AI 版圖震撼彈？Meta 傳洽購 Googl,13,c259888,https://www.ptt.cc/bbs/Stock/M.1764116628.A.7BD.html,11/26
[新聞] 12月降息機率飆至八成 Fed期貨交易量創新,5,kof70380,https://www.ptt.cc/bbs/Stock/M.1764116639.A.9FA.html,11/26
Re: [請益] etf配置請益,5,acousticlab,https://www.ptt.cc/bbs/Stock/M.1764116834.A.067.html,11/26
[閒聊] 2025/11/26 盤中閒聊,99,laptic,https://www.ptt.cc/bbs/Stock/M.1764117006.A.418.html,11/26
[新聞] AI霸主不保？輝達火速回應：樂見Google,77,semih,https://www.ptt.cc/bbs/Stock/M.1764117646.A.DF6.html,11/26
[新聞] 穩懋多動能加持，明年營運看增,17,sayforever69,https://www.ptt.cc/bbs/Stock/M.1764118317.A.3A6.html,11/26
Re: [新聞] 輝達帝國恐被谷歌打垮？Gemini 3太強引,15,H2,https://www.ptt.cc/bbs/Stock/M.1764118404.A.B4D.html,11/26
[新聞] 「兇手」找到了？台積電美國廠獲利暴跌99,爆,rz2x,https://www.ptt.cc/bbs/Stock/M.1764119555.A.784.html,11/26
[新聞] 台積電正式提告羅唯仁 公司完整聲明來了,爆,EDFR,https://www.ptt.cc/bbs/Stock/M.1764065141.A.745.html,11/25
[情報] 2323 中環 買鴻海、威剛、群聯,25,q1a1,https://www.ptt.cc/bbs/Stock/M.1764065187.A.E15.html,11/25
[情報] 台積電媒體聲明（羅唯仁訴訟）,55,lili712,https://www.ptt.cc/bbs/Stock/M.1764066230.A.416.html,11/25
[新聞] 2月已爆倉145次！「麻吉大哥」再投2200,爆,jock78,https://www.ptt.cc/bbs/Stock/M.1764066667.A.6FB.html,11/25
Re: [新聞] AI真會重演.com泡沫？那場從1995一路燒,5,su27,https://www.ptt.cc/bbs/Stock/M.1764068377.A.425.html,11/25
[標的] NVDA 恐慌多,48,billionerx10,https://www.ptt.cc/bbs/Stock/M.1764070245.A.5A4.html,11/25
Re: [新聞] 台積電正式提告羅唯仁 公司完整聲明來了,12,spirit119,https://www.ptt.cc/bbs/Stock/M.1764071644.A.E1F.html,11/25
[情報] 1125違約交割 2408 南亞科,38,waterox,https://www.ptt.cc/bbs/Stock/M.1764071735.A.DA5.html,11/25
[請益] 台股的國外成分ETF哪檔最全面？,27,Xration,https://www.ptt.cc/bbs/Stock/M.1764072377.A.B1F.html,11/25
Re: [新聞] 台積電正式提告羅唯仁 公司完整聲明來了,0,luckystrike5,https://www.ptt.cc/bbs/Stock/M.1764073726.A.5D8.html,11/25
[標的] 0050 量化指標分析：長多短空均值回歸,0,superman7250,https://www.ptt.cc/bbs/Stock/M.1764075255.A.D18.html,11/25
Re: [新聞] 台積電正式提告羅唯仁 公司完整聲明來了,0,anti87,https://www.ptt.cc/bbs/Stock/M.1764075763.A.7A6.html,11/25
[情報] 114年11月25日信用交易統計,78,steward135,https://www.ptt.cc/bbs/Stock/M.1764076607.A.3E9.html,11/25
[新聞] 《國際經濟》下月降息機率飆破85%！聯準,12,yipi1357,https://www.ptt.cc/bbs/Stock/M.1764077185.A.E13.html,11/25
